"Date","Time","R_or_D","screen_name","text","hashtags"
"6/9/15",19:05:04,"D","Sen_JoeManchin","My statement on today’s court ruling to dismiss lawsuits challenging the @EPA’s proposed climate rule: http://t.co/S8JZQMEEHl",
"6/9/15",17:35:03,"D","Sen_JoeManchin",".@SenCapito and I joined a bipartisan effort to ensure our govt. prioritizes broadband access for rural WV &amp; America. http://t.co/OHDYHKgoUl",
"6/9/15",15:25:03,"D","Sen_JoeManchin","Congrats @BorenAwards, @WestVirginiaU student Hayley Harman on earning incredible NSEP study abroad opportunity. http://t.co/sT0VzpNl2M",
"6/9/15",15:00:26,"D","Sen_JoeManchin","Speaking shortly about national security &amp; importance of investing in both defense and non-defense programs. Tune in: http://t.co/IIwHF7LX6n",
"10/22/14",20:37:08,"D","Sen_JoeManchin","Congrats to wild &amp; wonderful @LewisburgWV. You've made #WV proud by being listed as one of America's favorite towns:
http://t.co/ULicNHufyh","WV"
"10/22/14",16:07:36,"D","Sen_JoeManchin","Touring NETL w/ @SenWhitehouse to see the latest research in future coal technologies. #ClimateCommonSense @NETL_News http://t.co/JEPBmuGHY6","ClimateCommonSense"
"5/21/14",23:24:02,"D","Sen_JoeManchin","Don't forget to vote &amp; help #WV defend its Taste of America title. Vote here for the pepperoni roll: http://t.co/b0zj4tgGAx @TofA2014","WV"
"5/21/14",21:15:59,"D","Sen_JoeManchin","Just added pictures from today's #WV #HonorFlight to my Facebook page. Click here: http://t.co/M3QRMYlobv","WV HonorFlight"
"5/21/14",20:56:04,"D","Sen_JoeManchin","It's great news that the Kentucky Health Cooperative will join #WV's federal health insurance exchange: http://t.co/1B25vDvcqk","WV"
"5/21/14",18:32:28,"D","Sen_JoeManchin","VIDEO: It's always an honor to meet &amp; welcome #WV's heroic veterans to Washington for the #HonorFlight. http://t.co/QzHHAkf6zs","WV HonorFlight"
"5/21/14",14:14:23,"D","Sen_JoeManchin","Very pleased to meet @jacknicklaus &amp; golf industry leaders this morning to help kick off #NGD14. @wearegolf http://t.co/5ViQx1uwD5","NGD14"
"4/1/14",13:59:30,"D","Sen_JoeManchin","Looking forward to talking w/ @HoppyKercheval around 10:06 am. Tune in if you can.",
"4/1/14",13:04:36,"D","Sen_JoeManchin","Read the letter I sent to Adroit Films, the firm that filmed &amp; produced the Don Blankenship-funded propaganda film: http://t.co/q2ybmdBJRD",
"9/21/16",16:50:57,"R","SenJohnBarrasso","About to join @TeamCavuto on @FOXBusiness to talk about #Iran. https://t.co/MpkW5dsk95","Iran"
"2/23/16",23:25:13,"R","SenJohnBarrasso",".@Ms_Cs_Class I love the entire state, but one of my favorite places in Wyoming is near my home on Casper Mountain. #AndersonHawks","AndersonHawks"
"2/23/16",23:23:24,"R","SenJohnBarrasso",".@Ms_Cs_Class Hello #AndersonHawks, thanks for the question. My favorite part of being a U.S. senator is representing the state I love.","AndersonHawks"
"2/23/16",20:25:42,"R","SenJohnBarrasso","Today, I pressed Sec. of State Kerry on int'l climate change funding &amp; Russian ceasefire commitments in #Syria. https://t.co/aoH0Fr4jr3","Syria"
"2/23/16",12:52:30,"R","SenJohnBarrasso","Looking forward to joining @MariaBartiromo on @FoxBusiness Mornings with Maria at 8 a.m. ET #TuneIn","TuneIn"
"11/25/15",14:34:07,"R","SenJohnBarrasso","The inevitable outcome of Paris climate talks is a plan w/unproven benefits &amp; unreachable goals, but very real costs https://t.co/iXh6CD3ZJz",
"11/25/15",14:30:21,"R","SenJohnBarrasso","ICYMI: My op-ed in today's @WSJ - Congress Can Cool Off Obama’s Climate Plans https://t.co/iXh6CD3ZJz",
"10/29/15",21:30:54,"R","SenJohnBarrasso","Bill scraps EPA’s #WOTUS rule &amp; directs revisions that focus on traditional navigable water while protecting farmers, ranchers &amp; landowners.","WOTUS"
"10/29/15",21:29:15,"R","SenJohnBarrasso","Senate will vote on motion to proceed to my bipartisan Fed. Water Quality Protection Act (S. 1140) next week. #WOTUS https://t.co/Nbtglf7rBU","WOTUS"
"9/29/15",18:32:25,"R","SenJohnBarrasso",".@SenatorEnzi and I are happy to welcome @GovMattMead to D.C. as he joins other governors to discuss Western issues. http://t.co/323bsCgf95",
"9/29/15",17:18:57,"R","SenJohnBarrasso","Happy 116th birthday to @VFWHQ. We are thankful for your service to our military members and their families.",
"9/29/15",13:26:59,"R","SenJohnBarrasso","Looking forward to joining @BillHemmer on @FOXNews @AmericaNewsroom at 9:40 am ET to talk about #UN General Assembly.","UN"
"7/14/15",15:11:33,"R","SenJohnBarrasso","#Congress will thoroughly review #IranDeal to ensure it focuses on protecting American people—not #POTUS legacy http://t.co/RWVri2Tzsm","Congress IranDeal POTUS"
"7/14/15",15:10:59,"R","SenJohnBarrasso","With Admin’s history of concessions, Congress right to be skeptical of #IranDeal’s ability to protect nat’l security http://t.co/RWVri2Tzsm","IranDeal"
"6/9/15",21:02:45,"R","SenJohnBarrasso","Today’s White House fact sheet claims the #ACAworks. Here’s the reality: http://t.co/RD2Ef4bRDu http://t.co/ISCJUt9eve","ACAworks"
"6/9/15",15:46:49,"R","SenJohnBarrasso","#POTUS should not stand up on stage today and pretend that his health care law is helping more people than it hurts. http://t.co/IY17AYbahd","POTUS"
"6/9/15",15:42:23,"R","SenJohnBarrasso","Previewed #POTUS health care speech today—POTUS should face reality of #Obamacare’s rising costs &amp; consequences. https://t.co/A5ODQGW6TG","POTUS Obamacare"
"10/22/14",18:21:21,"R","SenJohnBarrasso",".@BreitbartNews: Barrasso: Obama Letting Political Correctness Dictate Ebola Policies http://t.co/Q5kx5I0Z0p",
"4/1/14",19:16:34,"R","SenJohnBarrasso","Thanks @SenJohnHoeven &amp; @LisaMurkowski for joining in intro amdt to create jobs by approving KeystoneXL &amp; LNG exports http://t.co/J8fwkiEqe1",
"4/1/14",14:01:17,"R","SenJohnBarrasso","Russia’s Gazprom just raised gas prices on #Ukraine—Congress can help Ukraine by passing my amdt to export US LNG http://t.co/60VbxAztTo","Ukraine"
"2/18/14",21:43:48,"R","SenJohnBarrasso","Thanks @WYLegislature for inviting me to speak today. Happy to see #Wyoming continues to be in good hands. http://t.co/hDyhIYxL4G","Wyoming"
"7/24/13",17:40:58,"R","SenJohnBarrasso","While POTUS gives another speech, @Senate_RPC breaks down how the #ObamaEconomy is squeezing the middle class. http://t.co/O6GqoFADfY","ObamaEconomy"
"7/24/13",15:39:20,"R","SenJohnBarrasso","Best way President can help middle class Americans is to repeal #Obamacare &amp; cancel the new national #EnergyTax plan http://t.co/OhQROTKScc","Obamacare EnergyTax"
"7/24/13",15:37:02,"R","SenJohnBarrasso","Pres. Obama promised to care about middle class Americans—but his policies are making their lives much more difficult http://t.co/OhQROTKScc",
"7/24/13",13:42:31,"R","SenJohnBarrasso","On my way to the Floor to preview Pres. Obama’s upcoming speech on the middle class &amp; the economy. Watch it LIVE here http://t.co/Z3SJ6xnrvk",
"6/5/13",21:27:44,"R","SenJohnBarrasso","Enjoyed visiting w/students &amp; teachers (@tlcat06) from @StAnthonyCasper school today on the steps of the US Capitol. http://t.co/Mv1qsGtDYl",
"6/5/13",20:53:06,"R","SenJohnBarrasso","Thanks Tevi, always great to get your insight. MT @TeviTroy Just spent an hour w/@SenJohnBarrasso on health care policy…",
"6/5/13",15:37:14,"R","SenJohnBarrasso","Under #Obamacare, young Americans are forced to pay more for health insurance, so someone else might pay less http://t.co/K9ezIQCURo","Obamacare"
"6/5/13",15:34:58,"R","SenJohnBarrasso","Spoke on the Floor last night about what President Obama isn't telling young people when it comes to #Obamacare http://t.co/K9ezIQCURo","Obamacare"
"4/19/13",14:44:48,"R","SenJohnBarrasso","Today’s @WSJ editorial highlights privacy amdt &amp; explains real reason Senate voted down Obama’s gun control agenda http://t.co/0MKvwxyB3I",
"12/12/12",23:38:15,"R","SenJohnBarrasso","Spoke on Floor today about how the #IRS will enforce the unprecedented tax increases included in President’s HC law http://t.co/9Q1nZURz","IRS"
"9/25/12",10:55:51,"R","SenJohnBarrasso","About to join @Soledad_OBrien on @CNN at 7 am ET to talk about Pres. Obama's @UN speech today",
"8/3/12",13:41:25,"R","SenJohnBarrasso","Enjoyed celebrating Ambassador Laingen’s 90th birthday yesterday @WashTimes Inside the Beltway: A Yellow Ribbon Moment http://t.co/ynxR9Td9",
"7/18/12",21:36:19,"R","SenJohnBarrasso","Article from @indiancountry today on letter to DOI's Secretary about missing jobs report in Indian Country 
http://t.co/JvKGuhKO",
"7/18/12",12:45:04,"R","SenJohnBarrasso","Joining @LukeRussert at 9:10 am (ET) on @msnbctv to discuss the Democrats plan to raise #taxes on job creators in an already weak economy.","taxes"
"9/21/16",23:54:03,"R","SenatorEnzi","New bill to bail out union miner pension fund could end up costing US billions of dollars. https://t.co/zUevTDGoic",
"9/21/16",22:54:02,"R","SenatorEnzi","Bill to bail out UMWA pension plan would set dangerous precedent for Congress to bail out all underfunded pensions. https://t.co/zUevTDGoic",
"9/21/16",21:51:42,"R","SenatorEnzi","Today my heart is heavy. This morning my longtime friend and chief of staff Flip McConnaughey passed away. https://t.co/AtME44bg4S",
"9/21/16",20:55:13,"R","SenatorEnzi","Senate should work to help all miners, not just union members. https://t.co/0hTkAPQaMa https://t.co/RWzZcfmWYz",
"7/15/16",20:55:06,"R","SenatorEnzi","White House short circuiting review of federal coal program and its moratorium on new coal-lease sales. https://t.co/dLWBHeb3QQ",
"7/15/16",19:05:49,"R","SenatorEnzi","Report turns BLM’s review of the fed coal program into a “pre-baked cake”, which is not allowed under current law.  https://t.co/dLWBHeb3QQ",
"2/23/16",23:41:07,"R","SenatorEnzi","I joined others in filing an amicus brief today to help states defeat President Obama’s “Clean Power” Plan. https://t.co/q0ve2F9b2T",
"2/23/16",21:41:18,"R","SenatorEnzi","#Wyo delegation joined others in filing an amicus brief today to help states end the “Clean Power” Plan.   https://t.co/q0ve2ERAbl","Wyo"
"2/18/16",16:40:25,"R","SenatorEnzi","Thanks to research in Wyoming, new drugs to fight against Alzheimer’s could reach patients sooner than ever before. https://t.co/LlM1JUwOrt",
"2/18/16",15:30:11,"R","SenatorEnzi","The page program allows students to have a front row seat during debates in the US Senate. Apply to be a page here. https://t.co/adqo1lSzrw",
"11/25/15",19:12:03,"R","SenatorEnzi","For every $100 spent in locally-owned stores, $68 recirculates in the community. Nov. 28 is #SmallBusinessSaturday. https://t.co/fUWkUaE4GB","SmallBusinessSaturday"
"11/25/15",16:07:03,"R","SenatorEnzi","Show your appreciation for small businesses by shopping locally November 28. #SmallBusinessSaturday #ShopSmall https://t.co/fUWkUaE4GB","SmallBusinessSaturday ShopSmall"
"10/29/15",21:43:06,"R","SenatorEnzi","Follow me on my other social media pages. I’m always just a click away. https://t.co/42G5sOs1Gr",
"10/29/15",18:49:01,"R","SenatorEnzi","Do you use other social media besides Twitter? Follow me on any of my social media pages and stay up to date. https://t.co/qXfRQRhZBa",
"10/29/15",18:33:03,"R","SenatorEnzi","Why should #IRS employees be rewarded for late taxes or misconduct? Intro'd bill making the #IRS more accountable. https://t.co/OdWN3jiWYq","IRS IRS"
"10/29/15",17:50:06,"R","SenatorEnzi","#NoBonusesForTaxCheats would withhold bonuses from #IRS employees delinquent on taxes or have documented misconduct. https://t.co/OdWN3jiWYq","NoBonusesForTaxCheats IRS"
"9/29/15",21:23:59,"R","SenatorEnzi","Congrats to Spring Creek Elementary School in #Laramie for being a 2015 @NatBlueRibbon School http://t.co/455yK4eCez http://t.co/vB7efftCeA","Laramie"
"9/29/15",19:01:04,"R","SenatorEnzi","See what I have been working on with this week’s Enzi Insider. http://t.co/iJcarhQz9u http://t.co/PGrvx37R4Z",
"9/29/15",18:03:15,"R","SenatorEnzi","It was great to discuss transportation funding w/ @GovMattMead in DC. More ahead today. http://t.co/Fy5CwS5Uuc",
"9/29/15",17:44:14,"R","SenatorEnzi","Iran, EPA &amp; more. Learn about the things I have been working on in the Enzi Insider. http://t.co/iJcari8ay4 http://t.co/vabYkZEdZy",
"9/29/15",17:29:17,"R","SenatorEnzi","The #Senate is seeking to avoid a fed gov't #shutdown. What you probably aren’t hearing about it but should…http://t.co/NYWd3hIJ5H","Senate shutdown"
"7/14/15",23:05:05,"R","SenatorEnzi","We could accomplish great energy innovation across all energy sectors, but can't if fed rules shut the industry down. http://t.co/DOHUXAkndz",
"7/14/15",22:25:50,"R","SenatorEnzi","At a hearing today I said fed gov should encourage small businesses to innovate in energy sector, not stifle it. http://t.co/DOHUXA2Mm1",
"7/14/15",21:48:27,"R","SenatorEnzi","The application deadline for a fall internship in my D.C. office has been extended to July 17. http://t.co/atUlnjLqUx http://t.co/SZ0moe9X7j",
"6/15/15",21:03:02,"R","SenatorEnzi","#MagnaCarta was drafted 800 yrs ago today. It influenced what our Founding Fathers fought for. http://t.co/Kz9jMM3TeT http://t.co/oaIGkjAKqW","MagnaCarta"
"6/15/15",20:36:10,"R","SenatorEnzi","800 years ago today #MagnaCarta established that even the king was subject to the rule of law. http://t.co/Kz9jMMluDt http://t.co/sJp2vQU8R0","MagnaCarta"
"6/15/15",15:03:03,"R","SenatorEnzi","Watch here to see my answers to your questions on the NSA’s data collection &amp; the recent vote on the USA FREEDOM Act. http://t.co/OLaehOyqsb",
"6/15/15",14:29:07,"R","SenatorEnzi","I explain in this video why I voted no on the USA FREEDOM Act and in favor of your right to privacy. #NSA http://t.co/OLaehOyqsb","NSA"
"6/15/15",14:05:16,"R","SenatorEnzi","I answered your questions about why I voted against the USA FREEDOM Act and in favor of your right to privacy. http://t.co/OLaehOQ1QL",
"6/9/15",22:47:04,"R","SenatorEnzi","New bill would force regulatory agencies to stop and think about potential impacts of new rules on small businesses. http://t.co/kIcoUsfLmk",
"6/9/15",22:17:05,"R","SenatorEnzi","I introduced a bill to provide relief from the substantial #regulations small businesses face. http://t.co/kIcoUsfLmk http://t.co/XRy5w5mHZ6","regulations"
"6/9/15",21:41:51,"R","SenatorEnzi","I intro'd a bill w/ Sen. Vitter to protect small businesses from overbearing regulatory agencies. http://t.co/kIcoUsxmKU",
"6/9/15",21:17:02,"R","SenatorEnzi","Congress is a miserable multitasker. My bill will ensure that Congress keeps their legislation to a single issue. http://t.co/pKIQS1Jh9w",
"6/9/15",21:10:08,"R","SenatorEnzi","It’s time that Congress got back to the basics and follow Wyoming’s example by keeping legislation to a single issue. http://t.co/pKIQS1Jh9w",
"6/9/15",20:42:06,"R","SenatorEnzi","Intro’d a bill recently to bring Wyoming Legislature’s common sense to Washington. One Bill = One Subject. http://t.co/pKIQS1Jh9w",
"6/9/15",20:11:03,"R","SenatorEnzi","I intro'd a bill that would require any legislation considered by the Senate to be limited to a single issue. http://t.co/pKIQS1Jh9w",
"6/9/15",19:59:07,"R","SenatorEnzi","#BalancedBudget ensures nation safety &amp; security by investing in US armed forces while maintaining fiscal discipline. http://t.co/HkKYv2Lx1W","BalancedBudget"
"6/9/15",19:33:02,"R","SenatorEnzi","Let me fill you in on a little secret: Our #BalancedBudget anticipated &amp; accounted for increased defense spending.  http://t.co/NBcwdHmbD5","BalancedBudget"
"6/9/15",19:24:27,"R","SenatorEnzi","Our #BalancedBudget could not change budget caps, but could account for increased defense spending and it did. http://t.co/pv4YicCvML","BalancedBudget"
"6/9/15",19:15:10,"R","SenatorEnzi","#BalancedBudget makes national defense a priority &amp; provides for the max allowable defense funding under current law. http://t.co/HkKYv2tWao","BalancedBudget"
"10/22/14",20:42:48,"R","SenatorEnzi","Thanks to the @pitchengine team for explaining their company and showing us around their offices in Lander on Oct 15. http://t.co/1l7h4DJ9Hw",
"10/22/14",18:17:08,"R","SenatorEnzi","Thanks to Maven founders Maestas, Lilygren &amp; Weaver for showing me their company. Customized binoculars. #WyoWorks http://t.co/eIWWKZAzUL","WyoWorks"
"10/22/14",15:17:54,"R","SenatorEnzi","Obamacare is making our economy sick, but it is treatable http://t.co/czlskRPo8Y",
"10/22/14",13:51:21,"R","SenatorEnzi","Enjoyed visiting Wyoming Catholic College &amp; meeting w/ President Dr. Kevin Roberts and Fr. Chris Saliga, O.P. http://t.co/2hn9IpXgW0",
"5/21/14",22:04:00,"R","SenatorEnzi","Senators from both sides are being shut out by majority leader. I proposed some changes today on the Senate floor. http://t.co/xOx0ub2twF",
"4/1/14",19:26:06,"R","SenatorEnzi","EPA threatened Wyo. man with millions $ in fines. He built a pond on his property. We continue to question the EPA. http://t.co/Cgb5CcO1IX",
"4/1/14",18:25:40,"R","SenatorEnzi","We continue to question the EPA's threats against Wyo. resident who built a pond on his property. http://t.co/RSwabWZIta",
